,county,state,tile_count,solar_system_count,total_panel_area,land_area,total_area,ratio_panels_to_housing_units,population,population_density,race_asian_rate,race_black_africa_rate,race_indian_alaska_rate,race_islander_rate,race_white_rate,race_other_rate,race_two_more_rate,diversity,voting_2016_dem_percentage,voting_2016_gop_percentage,voting_2012_dem_percentage,voting_2012_gop_percentage
1455,Kankakee County,il,73.0,65.0,3784.4239563716696,676.5556266999998,681.3634111000001,0.0016156161473087818,112221,1466.8744958620687,0.008886583453961035,0.1896613928108883,0.0026190089362181377,0.00021684519857241376,0.7639468720334484,0.016002451867444485,0.01866684569935938,0.2529941242949069,0.4061345476420003,0.5387275539140003,0.47499999999999976,0.5090000000000002
1463,Kendall County,il,130.0,58.0,16477.121118117,320.335364,322.3202166,0.0031761544099682387,120036,2112.1942200000003,0.028567726147232998,0.056118903395757,0.0014552076000460001,0.0,0.8598659588183999,0.037235432035415,0.016756772003175,0.24877586496854,0.46033651480899984,0.47529272852500004,0.471,0.5120000000000001
1506,Knox County,il,21.0,18.0,483.90607687872,716.3947832999999,719.8115343,0.0008770098141574441,52112,1024.444738125,0.008176518298453938,0.0825189701555775,0.0015477558076858128,0.000252865812541875,0.8743217814573125,0.018993230372577496,0.014188878095996876,0.20685596227506442,0.452513203424,0.48524858860000014,0.5770000000000001,0.4059999999999999
1526,LaSalle County,il,71.0,59.0,1980.8861826491,1135.1239905,1148.1360764000003,0.001421848402923801,112579,1102.0399028571428,0.00693259245615425,0.02067791727887861,0.0017426372675134287,3.649901452678571e-05,0.9443842918528215,0.0113481852412175,0.014877876888962893,0.10386604840780389,0.3978987347,0.5422213965780002,0.48799999999999966,0.4920000000000004
1542,Lake County,il,732.0,506.0,32629.17569482021,443.66993884000004,1368.4787540399996,0.002802139119316768,702898,2911.0129071895412,0.062437398482883155,0.07443873345533467,0.001544969900996013,0.0002921009397114013,0.8054253768995525,0.03038420284215651,0.02547721747940499,0.3002293830609711,0.5728913323389985,0.36995101746099884,0.5340000000000008,0.4530000000000014
1585,Lawrence County,il,9.0,9.0,257.4988573606,372.178159,374.138752,0.001520013511231211,16665,352.589362,0.0014026703500490002,0.09287373961827,0.003020786471583,0.0006246746486199999,0.8765664062479999,0.013357910028440001,0.012153812635120002,0.159936882952972,0.21328034442799998,0.747971518463,0.336,0.644
1605,Lee County,il,31.0,24.0,1035.53216716029,724.8963100000001,728.952854,0.002060211337808201,35027,411.2770155555555,0.007591773553335334,0.03366360276599778,0.001956521073657667,0.0017099823568607778,0.9284408839025554,0.009989380879458222,0.016647855468018887,0.1301044242242889,0.36141965165999995,0.565034505422,0.45399999999999985,0.527
1672,Livingston County,il,13.0,12.0,544.7107727135,1044.285283,1045.927473,0.0008203445447087777,37689,421.895124,0.002978097186463,0.038244717224416795,0.0007431063473589,0.0,0.9426284655255,0.00782577465213,0.007579839064029398,0.09727929324764999,0.26530206677300006,0.6754769475359998,0.334,0.649
1681,Logan County,il,13.0,12.0,629.4366937947,618.0585950000001,618.9263599999999,0.0011090257635215834,29956,497.6878175,0.00937221518777625,0.0700623983090625,0.002368852502197125,0.00035929859694087496,0.844335829629,0.010180716642808748,0.06332068913221249,0.2413480390252,0.272135201979,0.6732893652099998,0.33,0.6509999999999999
1725,Macon County,il,44.0,37.0,2067.03879678277,580.6886361,585.8648527,0.0008731717965509714,109193,1845.9944785294117,0.011116884860336176,0.17789457720147883,0.0016705472838620882,0.0005159728775647059,0.7533267677114411,0.005220955829832646,0.05025429423540853,0.3241277821911338,0.38514899646800016,0.5664192204389998,0.4649999999999999,0.5180000000000002
1729,Macoupin County,il,20.0,18.0,805.9034997717999,862.906498,867.650543,0.0009277298450691159,46844,345.61976,0.004428156808593846,0.005966980930743846,0.0007846171911669232,0.00031351374486546154,0.9717616795544615,0.001139245638813077,0.015605806131360768,0.05478569398512307,0.29852383346299993,0.6486906448519998,0.4509999999999999,0.521
1737,Madison County,il,241.0,163.0,12686.823152400426,715.5815313999999,740.5613164,0.0020437758122100764,267356,1623.6195488524586,0.007906780681722361,0.10046582207438347,0.0017384435747495085,0.0003218839213118033,0.862757485258318,0.004275873894026869,0.02253371059550356,0.18968721932050492,0.393551312724,0.5496004753639997,0.4810000000000007,0.4950000000000003
1773,Marion County,il,16.0,14.0,1237.37066712983,572.3630761,576.0360241000001,0.0008793624622148942,38665,707.3650725000001,0.006812629572971167,0.03874356702174333,0.0015444578889925835,0.0,0.9276517100831668,0.004276065747855834,0.0209715696852925,0.1290822543246,0.25487951807199993,0.70343373494,0.395,0.587
1791,Marshall County,il,1.0,1.0,10.2390602565,386.788978,398.514178,0.00016914749661705008,12173,125.93364,0.003551999039174,0.006675157731788001,0.0020437410342602,0.00054794520548,0.9640486338408001,0.014589186270004,0.00854333687863,0.06814645405874001,0.30221921057100004,0.639674741657,0.42000000000000004,0.563
1808,Mason County,il,2.0,2.0,27.810519156269997,539.237652,563.463668,0.0002844950213371266,14126,271.48449266666665,0.004254550391,0.007982018521983334,0.0016958930976783335,0.0008264462809916667,0.9741420026881666,0.00011388224575783333,0.010985206774403336,0.050373985528478334,0.31214052541599996,0.629721747241,0.457,0.521
1814,Massac County,il,12.0,10.0,609.5961418927001,237.217476,241.813854,0.0016908552909680147,15016,644.0046275,0.0053240790230225,0.06736346129007499,0.00025709584533,0.0,0.89974630170525,0.001922020867655,0.025387041269000002,0.18144432876175,0.23443389115,0.7302879541689999,0.322,0.659
1829,McDonough County,il,13.0,10.0,343.89231073710005,589.4074345,590.1845284999999,0.0009025897382489759,32009,935.403704,0.018438545420299,0.045052164016211,0.0013892072558736,0.00027941633033200003,0.9118346707413002,0.0037371596279453002,0.019268836608090995,0.15549844997368,0.408830364059,0.525871417506,0.479,0.4939999999999999
1833,McHenry County,il,303.0,219.0,11357.758085124999,603.1712801000001,610.8130130000001,0.0025948001233172336,307357,1924.1998423076916,0.023778261303954308,0.013721551918205656,0.0008920039644550002,0.00022428721965038462,0.9148819539544999,0.02828329300219,0.018218648637021148,0.15616519171913268,0.42689357451200033,0.5074529951120004,0.44699999999999945,0.535
1841,McLean County,il,158.0,133.0,9159.664702505912,1183.37774,1186.269627,0.00222858513054149,173114,2967.106487317072,0.03820096243639508,0.07823371214385097,0.0014508343500777318,0.00020097588251390244,0.8518774155808537,0.009372683247085484,0.020663416359272924,0.24346843459699757,0.4546870055070005,0.4694094562950003,0.43399999999999983,0.5450000000000005
1865,Menard County,il,6.0,6.0,130.5503138335,314.43710999999996,315.457,0.0010617589807113785,12611,80.58291666666666,0.0037233838853933336,0.008095018662046668,0.0007945967421533333,0.00199054491167,0.9734012609943333,0.0015758480550733334,0.01041934674911,0.052149852276999996,0.281488401059,0.658570761326,0.341,0.642
1872,Mercer County,il,5.0,4.0,71.25651577493,561.20212,568.69384,0.0006794401413235494,16107,71.9227025,0.0032094292252650004,0.00449079719123225,0.0005334888130752501,0.0,0.9749526887537501,0.0072804935164699994,0.009533102500224998,0.0491315511479,0.363668765593,0.570274444576,0.528,0.45399999999999996
1936,Monroe County,il,12.0,12.0,640.7016646176,385.01084499999996,398.035768,0.000877321245796169,33539,308.2037816666667,0.010073196163716665,0.002651089491737,0.00044664330378666665,0.0,0.9773717531371666,0.000240626503915,0.009216691399854999,0.04416090087776667,0.289504036909,0.661319073084,0.35600000000000004,0.625
1956,Montgomery County,il,19.0,14.0,2036.7462785700002,703.686436,709.676006,0.0014892616397554476,29348,362.5278824999999,0.0047733280474862505,0.04611428463291875,0.001660060471812875,0.000454095112285,0.93734841137475,0.001492954400625,0.00815686596003625,0.09926415962285001,0.27203990958000007,0.6716033985500002,0.4169999999999999,0.559
1982,Morgan County,il,34.0,23.0,2080.2580809501706,568.7906959999999,572.296337,0.002200789695125898,35129,1090.8993759999998,0.005080826509891999,0.059390472848529906,0.0009261035150029999,0.0,0.9116737494055002,0.0012757286902360001,0.021653119030897998,0.15060670722153996,0.32128431573900007,0.620250564798,0.41200000000000003,0.566
2000,Moultrie County,il,7.0,6.0,202.2823389673,335.94318699999997,344.477075,0.0011067193675889327,14927,443.691455,0.001661625450155,0.0029881106699275,0.001269158918465,0.0,0.984952026023,0.00024342745861725002,0.008885651479850001,0.029566475120825,0.237719439523,0.7171847318410001,0.354,0.625
2091,Ogle County,il,78.0,55.0,3891.3594058470003,758.574344,762.985643,0.003453925519195855,52397,166.6847990909091,0.003163704544816909,0.012726040006739091,0.000295306797461,3.9210304468e-05,0.9501064954073637,0.015022800467763636,0.018646442471317273,0.0930362160516791,0.3372132111939999,0.602739726027,0.40700000000000003,0.574
2196,Peoria County,il,146.0,107.0,5175.885211948969,619.2095014999999,630.5991135,0.001749005702237769,187112,2598.12799125,0.025312013316860837,0.22385788384117308,0.0029374127703245424,0.00017927684877520832,0.6969225604665832,0.016692979446406412,0.03409787330987582,0.34599179350023107,0.4832634092819997,0.45567675724500006,0.5130000000000006,0.46900000000000014
2203,Perry County,il,26.0,16.0,1919.347765597,441.760639,446.952752,0.0027501586629997883,21810,294.14002000000005,0.0034234466079216667,0.061536950828,0.0025754045003388336,0.0,0.9055167585405001,0.005168661048378333,0.021778778474983333,0.1643910306980917,0.2506696888520001,0.702246033381,0.39999999999999997,0.5770000000000001
2223,Piatt County,il,10.0,8.0,220.46113667260002,439.20218,439.46207000000004,0.0013659336156262806,16495,79.79713000000001,0.0008906160726799999,0.00394780746812,0.0,0.0,0.9714088548717499,0.0010910628386025,0.0226616587489025,0.055648387812100006,0.295875941117,0.631868749298,0.354,0.622
2237,Pike County,il,4.0,4.0,220.62877455183,831.3815400000001,848.8848300000001,0.0005037148973680896,16144,93.01495,0.003136556627256,0.00946500789499,0.005128010186432,0.0,0.9703224651606,0.0010448570369499999,0.010903103093703998,0.0578240190974,0.189326897291,0.770850093859,0.313,0.667
2284,Pope County,il,0.0,0.0,0.0,368.77009999999996,374.3024,0.0,4331,12.635243000000001,0.0048239080601749995,0.035737440473,0.001936316695355,0.0,0.9395765852219999,0.01021425012455,0.007711499424989999,0.11542379049749998,0.17542213883699995,0.787054409006,0.292,0.6809999999999999
2322,Pulaski County,il,2.0,2.0,187.7091245993,199.18491,203.22928000000002,0.0006371455877668047,5871,29.514095,0.00225453736099,0.324733592165,0.0015833919774800001,0.0,0.6471846511175,0.00313634862991,0.0211074787493,0.43052467955600005,0.330367974121,0.6401132228059999,0.46299999999999997,0.52
2330,Putnam County,il,1.0,1.0,19.1645133801,160.16047,172.22349,0.0003219575016097875,5822,43.39108,0.00260007914157,0.002022926500335,0.0,0.0,0.97435584146,0.00420168067227,0.016819472225835,0.0500858459671,0.37158647594300004,0.572821846554,0.4970000000000001,0.479
2354,Randolph County,il,16.0,15.0,563.8715616003,575.49989,597.20486,0.0011626217119604708,33069,136.41175666666666,0.003066100051595555,0.07599322300947156,0.0009610190064788888,0.0,0.9056657706456667,0.004460639017936667,0.009853248268893333,0.13977441786072223,0.243799885975,0.712086659065,0.39999999999999997,0.5760000000000001
2386,Richland County,il,34.0,27.0,1312.4094545634,359.99045,361.89665,0.004538174052322477,16127,948.1049060000001,0.003360191931068,0.005184555661651999,0.0026682841049438,0.0,0.9740697989772,0.000221668052092,0.014495501273231997,0.0506539948668,0.206946264744,0.751769331586,0.324,0.653
2420,Rock Island County,il,104.0,59.0,8152.4695794482905,427.6364678000001,451.2879782,0.00158076332629083,147161,2849.178656500001,0.021600714003327824,0.11509352796379205,0.0038233626689148253,0.00020282963782175,0.795047738270575,0.0312064138221175,0.03302541363337175,0.3013865931516475,0.5122675517300004,0.42827650823399965,0.6020000000000002,0.38400000000000023
2464,Saline County,il,19.0,17.0,337.07220547910003,379.818636,386.77976099999995,0.0016317416695293713,24783,600.99664,0.005642017235406667,0.03470584173223334,0.004547749828392556,0.0,0.9348261834554444,0.0004083264765014445,0.01986988127205178,0.1212027060247429,0.22707851166099996,0.734199750757,0.345,0.6349999999999999
2492,Sangamon County,il,366.0,307.0,12118.38450881422,868.3022537,877.0194936000001,0.004047195161058463,199016,2186.289536226415,0.016616199133381786,0.15856421175631003,0.0014974793613469436,0.00027664559237226415,0.7891486988045281,0.008603512611861888,0.02529325274022793,0.27302890344356595,0.4222054067499999,0.5164503690190002,0.44600000000000034,0.5330000000000004
2513,Schuyler County,il,3.0,2.0,103.022178765,437.27267299999994,441.331349,0.0008718395815170009,7311,165.10486266666666,0.0,0.043671711471333335,0.0026202907448366667,0.0,0.9468357281829999,0.0,0.0068722696009300005,0.09804432223433333,0.283227848101,0.665348101266,0.445,0.531
2522,Scott County,il,2.0,2.0,244.028354665,250.9128,252.77100000000002,0.0008213552361396304,5198,20.6088,0.001532332209625,0.0,0.001532332209625,0.0,0.988432356838,0.0,0.00850297874293,0.022845444775509996,0.204413472706,0.760743321719,0.35600000000000004,0.621
2560,Shelby County,il,11.0,8.0,623.02747215757,758.52302,768.069622,0.0010526315789473684,22115,153.738635,0.0035494321768365002,0.005450229450683334,0.0014633733946935,0.0,0.9851632399689999,0.000508270954625,0.003865454054046667,0.029241748161341664,0.20885263929599998,0.7522910557179999,0.321,0.6579999999999999
2620,St. Clair County,il,161.0,134.0,6034.998888772709,657.7591968000002,674.0333338,0.0013649967358773708,267029,1642.3211534999998,0.01049358354356217,0.38846916558085115,0.002186441922551,0.00023456502914750003,0.5680238694593095,0.007764679187252418,0.02282769527735984,0.2688446820376049,0.5048615363970006,0.4486455650540006,0.564,0.41900000000000026
2649,Stark County,il,3.0,3.0,185.07174864959998,288.0792,288.3529,0.0011269722013523666,5859,20.72752,0.00627376425855,0.00681325487765,0.0,0.0,0.976346489219,0.0,0.010566491644745001,0.046455431122200005,0.276320650166,0.656446250462,0.41100000000000003,0.574
2662,Stephenson County,il,35.0,18.0,3081.9158473798993,564.522995,565.058114,0.0015940246846108304,46625,908.6597638461537,0.008430884243805385,0.10358615767139384,0.0011704465528694615,0.0,0.8518718082603846,0.007655818070178077,0.027284885201451538,0.2232496982330847,0.385710627401,0.555441741357,0.4669999999999999,0.513
2739,Tazewell County,il,61.0,55.0,1416.23727487552,648.9742954999999,657.9360778999998,0.0010524862831705719,135697,1373.23521,0.009573023098557433,0.011639501468963432,0.0011845296434327666,0.00016539440203566664,0.9595388363927332,0.003235898638226533,0.014662816355909667,0.07723800735747001,0.3246878305210002,0.6096579159230001,0.4000000000000002,0.5790000000000003
2824,Union County,il,4.0,4.0,58.9355222793,413.459309,422.14789700000006,0.0005054334091483447,17551,181.987658,0.006436983418699999,0.013649580350771998,0.0014721241477252,0.0,0.9478006336274001,0.014229684066948,0.016410994388446,0.09906273923772,0.280596664318,0.678881841673,0.379,0.598
2859,Vermilion County,il,41.0,35.0,1187.73677268017,898.3685069,901.2775687,0.0011359543401767657,80368,790.4235654166667,0.008713793316612957,0.14706416271690578,0.004089502860798333,0.0004691231661541667,0.8172513961140417,0.008233758323846709,0.014178263501474166,0.2293785577250429,0.3314205174670002,0.6235779724149997,0.41200000000000014,0.5689999999999996
2871,Wabash County,il,6.0,6.0,109.5860987401,223.251594,227.505583,0.0010832280194981044,11652,291.70718,0.01278240723202,0.013643509897995001,0.0015764056460572501,0.0,0.95950859830025,0.002354788069075,0.01013429085465,0.076801433096325,0.2121436505,0.747686042207,0.31,0.677
2900,Warren County,il,8.0,7.0,222.82213318419997,542.405363,543.051771,0.0010403120936280884,17701,396.560412,0.012959286376438001,0.020314812614586,0.0016663360444360003,0.0,0.9352492464727999,0.0199822432148,0.009828075276838,0.11587196721286,0.387402597403,0.554155844156,0.521,0.46299999999999997
2925,Washington County,il,15.0,14.0,498.92126596931996,562.57216,563.9061800000001,0.0022813688212927757,14457,88.2751125,0.0038834033024675,0.00763813480553,0.00058292043136,0.0,0.971602077165,0.00557268965682,0.01072077463853,0.055426701010174995,0.196041214751,0.754609544469,0.331,0.647
2959,Wayne County,il,2.0,2.0,60.9658923721,713.814033,715.486301,0.0002530044275774826,16555,170.648074,0.007939357881576601,0.007069480311249999,0.0016122588734881998,0.0,0.9695418725557999,0.0003845984452467999,0.013452431932733998,0.05737305980449999,0.126937984496,0.8433866279070001,0.19699999999999998,0.78
3006,White County,il,4.0,3.0,168.34472983225,494.766349,501.861033,0.0005610885117127227,14464,310.55318,0.004096293755659999,0.004503689158459999,0.00044543429844,0.0,0.9802837880816,0.0001364256480218,0.01053436905776,0.038636051925860004,0.193716559199,0.7736314995199999,0.31,0.67
3010,Whiteside County,il,53.0,20.0,6316.156594339061,684.2498176,696.5264999999999,0.002058252427184466,57525,1047.8012372222222,0.005353915935495556,0.01791798595447556,0.002645046964670889,0.00035372451102777774,0.9243401001226665,0.026993719900086664,0.02239550661159111,0.1388696586667,0.43653312177699993,0.499682665609,0.5770000000000001,0.40399999999999997
3027,Will County,il,620.0,465.0,37264.604780374284,836.9076318999998,849.2260392000001,0.0025916265382557517,683995,2870.2344874999994,0.03709082305852971,0.12096273327973509,0.002399116572816376,0.00011588183012211921,0.7465726988064141,0.06764364238842546,0.025215104063956016,0.3343452115946955,0.502491323322,0.44577849558400046,0.5110000000000001,0.473999999999999
3033,Williamson County,il,34.0,34.0,1613.4267291912302,420.14919299999997,444.351709,0.0011079249217935349,67121,818.1860359999998,0.009432070796487533,0.04310607981794067,0.002508116892988,0.00021991831605400002,0.9238853823759335,0.0025703703338435333,0.018278061466709333,0.14016479996426065,0.27175227547599995,0.6843294507030001,0.3650000000000001,0.6150000000000001
3047,Winnebago County,il,251.0,210.0,8156.531087188288,513.3621521000001,519.2503955,0.001996500159083678,290439,2721.1617144155844,0.0250835417084314,0.14716208610433626,0.0024772638139599606,0.000286085223034829,0.7575808347309474,0.037910008195387236,0.029500180223985935,0.33663394284359616,0.46533129252300004,0.47707185008899994,0.5200000000000004,0.4630000000000003
3062,Woodford County,il,31.0,26.0,1223.75133713128,527.7992300000001,542.64179,0.002022838499184339,39106,125.11946222222221,0.006981771384286668,0.004656664002122333,0.0005301697822381111,0.0,0.9704890022093333,0.005110581568939889,0.012231811053126668,0.057467889121844445,0.261385321574,0.6797668781270001,0.295,0.6870000000000002
12,Adams County,in,9.0,8.0,702.9217336125,339.02826500000003,339.96667199999996,0.0006881260035170885,34642,328.99861428571427,0.0034911476256648576,0.006578696969598571,0.0011712834096662857,0.0,0.9749664183491429,0.009308505496037142,0.004483948149904285,0.04867404859565143,0.214893780198,0.7394738860340001,0.292,0.6870000000000002
44,Allen County,in,212.0,178.0,9761.26121734866,657.3080566000001,660.0218938,0.0013778759911607956,363453,2343.704031145834,0.02997478660785728,0.1256525349892508,0.0029322355151781766,0.0008804244210627084,0.7828463748943023,0.022380454898319694,0.03533318867402103,0.29432245669809376,0.3787854884180004,0.5748180564799996,0.40899999999999953,0.5760000000000004
138,Bartholomew County,in,52.0,50.0,1455.3367304500002,406.90780700000005,409.5249880000001,0.0015558614086529832,79488,1226.8119226666665,0.05223905983893987,0.020510814389777667,0.0027996068294986664,0.0007341380225266668,0.8721828468272667,0.03476667816319601,0.016766855928698,0.22552575112565337,0.303837722684,0.637160764457,0.36200000000000004,0.6170000000000002
179,Benton County,in,0.0,0.0,0.0,406.41749999999996,406.5086,0.0,8752,22.284003333333334,0.0015949573633366667,0.008417542008558999,0.0002202400616673333,0.0,0.9777137481596667,0.002903399297269,0.009150113109610001,0.0437530882422,0.23535851122100002,0.7058018609740001,0.324,0.6509999999999999
206,Blackford County,in,5.0,5.0,195.36887751030002,165.07978000000003,165.583099,0.0008322237017310253,12476,767.0279325,0.00247033234019,0.004885993485350001,0.000616712920135,0.0,0.972984644999,0.0002899002712935,0.018752415984265,0.05211470868185,0.257776856076,0.6945250933220001,0.40700000000000003,0.5720000000000001
230,Boone County,in,55.0,45.0,1872.8770340612,422.912717,423.251821,0.0022389578668837776,60511,752.592231,0.016238942245135,0.0115516797534202,0.001935496892683,0.0,0.9505966684051002,0.002097240642681,0.0175799720609928,0.09395123976327,0.317550918561,0.6130189326600001,0.29999999999999993,0.6779999999999999
280,Brown County,in,1.0,1.0,49.393103733900006,311.98091,316.63076,0.00011793843613633684,15011,64.37844750000001,0.0036398675407475004,0.0029159966723719998,0.00059995200384,0.0,0.9709813438575001,0.00029394473839,0.02156889518719,0.056209629397185004,0.318411734952,0.634167931209,0.40299999999999997,0.57
392,Carroll County,in,6.0,6.0,301.7958139955,372.224122,375.018673,0.0006345177664974619,20014,167.96221857142856,0.0018961900308457143,0.003288479482551,0.0009208103130757141,0.00013142331449600002,0.9779704438234286,0.0027722348254300005,0.013020418210085713,0.04316400798749858,0.21965385062099999,0.7286560576139999,0.338,0.6409999999999999
414,Cass County,in,34.0,28.0,1269.0484128736298,412.1547522999999,414.8475967,0.0020764626847441063,38476,1337.550729090909,0.014082464348997454,0.016965423471184907,0.002845109747849091,0.0016690779962572728,0.860289645628,0.08370553072609817,0.020442748081495456,0.23788452021119094,0.265864874425,0.686027591086,0.37999999999999995,0.596
518,Clark County,in,36.0,33.0,1449.42776888628,372.8554467000001,376.4510063,0.0007403446715748776,113181,1815.1886253846158,0.008895058462088115,0.07391258574338652,0.0014502948851373462,0.00017614389920423077,0.8787837827494616,0.011309341909548461,0.025472792351235844,0.2059901590932231,0.367701158422,0.5872730118970003,0.4410000000000001,0.5399999999999997
539,Clay County,in,5.0,4.0,161.08774980279998,357.541881,360.321484,0.0004276062601556487,26686,318.95614333333333,0.0008104192171413333,0.00208109096627,0.0015187562333866666,0.0,0.9778303943445,0.0023295339037100004,0.015429805335231667,0.04291822926643334,0.20481392663600004,0.7574384936499999,0.332,0.6470000000000001
566,Clinton County,in,24.0,20.0,661.5215406587799,405.0700278,405.24802779999993,0.0018109107371915793,32835,1426.3155412499998,0.00258455598382,0.01383648726499,0.0023974861466499998,0.0009630200308162498,0.924104766681125,0.0459772015068225,0.0101364823858525,0.138846346588675,0.23697041022200002,0.7170477471419999,0.335,0.642
654,Crawford County,in,0.0,0.0,0.0,305.64267,308.71822,0.0,10591,40.024840000000005,0.0014567968678866666,0.0012331745370209998,0.013922877798873334,0.0,0.9718179326183334,0.0014087814040866667,0.010160436773720001,0.05508088075703333,0.288172511435,0.65628403398,0.445,0.527
718,Daviess County,in,10.0,10.0,344.38864403553004,429.4870563,436.87414879999994,0.0008024394158241052,32411,961.8491271428571,0.003460886737227143,0.01936156115338,0.00019463461119314287,0.00048715138229142856,0.9538524005718572,0.014285317948515714,0.008358047595451428,0.08536047751114285,0.167660208644,0.795920268256,0.23800000000000002,0.745
736,DeKalb County,in,115.0,32.0,9646.000296326503,362.824351,363.85044100000005,0.006532606225857759,42449,342.9292688888889,0.0044219891932888895,0.0022429545245745554,0.0008558147879071112,0.0,0.9700510615894444,0.0047181586233670005,0.01771002128150555,0.05848801964847778,0.234360133206,0.7168173168410001,0.332,0.649
743,Dearborn County,in,24.0,23.0,909.4239351935001,305.033633,307.415388,0.001186298255152983,49679,333.894999,0.005166359471771,0.007633188396384001,0.002794682413587,0.0007612754955469999,0.9720048720861,0.006463258135509499,0.0051763640011323,0.054442348976178,0.204224173986,0.7574236721040001,0.2919999999999999,0.6890000000000001
746,Decatur County,in,20.0,16.0,1469.5901344715999,372.5677513,373.32279130000006,0.001783007934385308,26240,760.3055166666667,0.010874834983913333,0.008167152720381666,0.0007711929762116667,0.0,0.9659397171541667,0.006370627024318333,0.007876475141231666,0.06522585863236667,0.19116719242899996,0.765029292474,0.285,0.691
753,Delaware County,in,88.0,67.0,4029.0214196896004,392.12392400000004,395.9092803000001,0.0016810575380148238,117335,2375.6882400000004,0.010086021686070668,0.08903071563500765,0.0013446609469862669,0.0001580398282748333,0.8519548546835999,0.005519360436149268,0.041906346783734325,0.21209766175637998,0.4049307590770001,0.541779458153,0.5039999999999997,0.47300000000000025
813,Dubois County,in,37.0,33.0,1153.23888477,427.26930600000003,435.333683,0.0021094640820980616,42291,425.8443671428571,0.006541215620942857,0.003989182765721429,0.0009684806886557142,0.0,0.9516243014598571,0.03052606593040143,0.006350753534217429,0.08521966790522,0.27057287744099995,0.6710347943970001,0.352,0.6290000000000001
856,Elkhart County,in,367.0,147.0,29849.621282649103,463.1703536,467.9704926,0.004712378017462764,200685,1587.5860194444447,0.010899951072261445,0.06282986567577473,0.0014103600188457221,0.00028761981315347226,0.853986980504361,0.04227340120245586,0.028311821713162225,0.24007940131207503,0.317041741452,0.6413855523340003,0.3599999999999999,0.625
907,Fayette County,in,10.0,10.0,172.84901150001997,215.01412339999996,215.16239339999996,0.0009232757824762256,23773,1086.6713014285715,0.003260664133798572,0.02072514993007,0.0,0.0,0.9623377575502857,0.006186724778384286,0.007489703607543001,0.07247831258171429,0.23630640083900006,0.7176285414479999,0.40299999999999997,0.5720000000000001
928,Floyd County,in,35.0,27.0,1171.4317725077099,147.9347558,148.9576309,0.001086180678397418,75900,1980.75445,0.009316569858091501,0.05421584215047805,0.0033788930983685004,0.0,0.89534345937925,0.01351612417931875,0.024229111334542,0.18223761388821,0.37445265278700013,0.5756077904629999,0.42000000000000004,0.563
944,Fountain County,in,2.0,2.0,190.44437819862998,395.6557362,397.8795735,0.00025608194622279127,16888,563.2691420000001,0.0016393442622959996,0.005122266562098,0.003739383702732,0.0,0.9776630085156001,0.003003950262296,0.008832046695074,0.04363166175456,0.197484613326,0.7574257425740001,0.314,0.6559999999999999
952,Franklin County,in,7.0,6.0,399.44176006320004,384.42985,391.049798,0.0007327541086569664,22935,120.42577999999999,0.004764380121559999,0.0019145975053119998,0.0015773728583080003,0.0,0.9825187359460001,0.0029377676992340005,0.006287145869805999,0.034319838230086,0.17898089172000006,0.788444040036,0.276,0.703
986,Fulton County,in,8.0,7.0,389.41613084452,368.38836699999996,371.26536,0.0008279002380213184,20527,301.7901366666667,0.004641053345136667,0.009456097878172332,0.0032435156799416665,0.00021217907914333333,0.9445216421878332,0.025906113154519,0.012019398675401667,0.10034924319188332,0.23405779794599998,0.717697635539,0.32299999999999995,0.6550000000000001
1025,Gibson County,in,12.0,12.0,495.07589674026,487.48574599999995,499.164449,0.0008165487207403375,33668,381.24191,0.0025744344233228572,0.016776039078108568,0.001084128310874286,0.0,0.9451410979875714,0.009414325745245715,0.025009974455004292,0.10304852152255714,0.240434332989,0.7160677352639999,0.335,0.6450000000000001
1071,Grant County,in,224.0,76.0,20245.413667573925,414.074074,414.897826,0.0073851834756519736,68896,980.092873125,0.00707648787640875,0.07138533267981687,0.0017589515836225,0.0,0.8821259215883125,0.006805520070036814,0.03084778620168063,0.19784813107798127,0.2784975632950001,0.6739173501329999,0.37999999999999995,0.5999999999999999
1105,Greene County,in,6.0,4.0,407.96704099500005,542.494742,545.91741,0.0003972983710766786,32815,338.3994922222222,0.0026645162752822224,0.002413933410928889,0.00011031135379611111,0.003183405216677778,0.9807625335498888,0.0010060908542272222,0.009859209339118888,0.037518286034568894,0.212816973044,0.7465668822199999,0.331,0.6459999999999999
1151,Hamilton County,in,272.0,181.0,21345.91309511829,394.2673460000002,402.43686399999996,0.0023910196116351235,296635,1803.6136205128207,0.04684410217881965,0.031501543493238464,0.0014869851337423075,4.6283439785128206e-05,0.890265484442718,0.009111313866095896,0.02074428744550385,0.19669156717692568,0.3724142420100001,0.5682418798410003,0.3200000000000002,0.6630000000000001
1167,Hancock County,in,19.0,17.0,790.46548513827,306.015969,307.025142,0.0006623670908140143,71328,879.1250900000001,0.004519992624108701,0.0184918921421191,0.0034528265285375995,0.00043074884029199994,0.9569523680995001,0.001331769982484,0.014820401782888997,0.08210251994208999,0.247064701474,0.695311849446,0.2839999999999999,0.6940000000000001
1202,Harrison County,in,8.0,8.0,154.2789668118,484.51554,486.52066,0.00048088482808367395,39230,99.98163333333332,0.004377738399774333,0.007350148827331667,0.0017788948250743333,0.0,0.9747930283616667,0.0018585923102245,0.009841597275683333,0.049276878249466666,0.257772020725,0.7012629533679999,0.37400000000000005,0.602
